source,author,title,description,url,urlToImage,publishedAt,content
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Sold by Graybill Wealth Management LTD.,"Graybill Wealth Management LTD. trimmed its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% in the first quarter, Holdings Channel.com reports. The institutional investor owned 14,306 shares of the software giant’s stock after selling 62 shares …",https://www.etfdailynews.com/2024/07/05/microsoft-co-nasdaqmsft-shares-sold-by-graybill-wealth-management-ltd/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-05T12:34:45Z,"Graybill Wealth Management LTD. trimmed its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% in the first quarter, Holdings Channel.com reports. The institutional investor owned 14,306 s… [+7132 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Sold by Investment Partners Asset Management Inc.,"Investment Partners Asset Management Inc. trimmed its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 2.1% in the first quarter, HoldingsChannel.com reports. The firm owned 12,695 shares of the software giant’s stock after selling 269 shares during t…",https://www.etfdailynews.com/2024/07/05/microsoft-co-nasdaqmsft-shares-sold-by-investment-partners-asset-management-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-05T12:34:45Z,"Investment Partners Asset Management Inc. trimmed its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 2.1% in the first quarter, HoldingsChannel.com reports. The firm owned 12,695 shares of … [+7001 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Sar Wealth Management Group LLC Raises Stock Holdings in Microsoft Co. (NASDAQ:MSFT),"Sar Wealth Management Group LLC raised its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 49.3% during the 1st quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional investor o…",https://www.etfdailynews.com/2024/07/05/sar-wealth-management-group-llc-raises-stock-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-05T12:34:45Z,"Sar Wealth Management Group LLC raised its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 49.3% during the 1st quarter, according to its most recent 13F filing with the Securities… [+6660 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",After A 15% Fall This Year Is Monster Beverage A Better Pick Over Intuitive Surgical Stock?,We believe that the beverage company – Monster Beverage (NASDAQ: MNST) is currently a better pick over the robotic surgical platform maker Intuitive Surgical stock (NASDAQ: ISRG).,https://www.forbes.com/sites/greatspeculations/2024/07/05/after-a-15-fall-this-year-is-monster-beverage-a-better-pick-over-intuitive-surgical-stock/,https://imageio.forbes.com/specials-images/imageserve/61e8362a5960b03b3d49c5e3/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T12:00:57Z,"UKRAINE - 2021/10/20: In this photo illustration Intuitive Surgical, Inc. logo seen displayed on a ... [+] smartphone and in the background. (Photo Illustration by Igor Golovniov/SOPA Images/LightRoc… [+7031 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","With Its Stock Down 48% This Year, What’s Happening With Xpeng Stock?","Chinese luxury EV maker Xpeng deliveries for June rose by 24% year-over-year to 10,688 units.",https://www.forbes.com/sites/greatspeculations/2024/07/05/with-its-stock-down-48-this-year-whats-happening-with-xpeng-stock/,https://imageio.forbes.com/specials-images/imageserve/6687835cddef8e2631c1bceb/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T11:00:11Z,"BEIJING, CHINA - JULY 24: A XPeng P7 electric sedan is displayed for sale at a Xpeng showroom on ... [+] July 24, 2022 in Beijing, China. (Photo by VCG/VCG via Getty Images)
VCG via Getty Images
Ch… [+3997 chars]"
"{'id': None, 'name': 'Investopedia'}",Naomi Buchanan,Can AI Enthusiasm Sustain the Magnificent 7's Momentum?,Excitement around artificial intelligence developments has helped propel big tech stocks higher in 2024. Lofty expectations could make it harder for big tech to impress investors and sustain its momentum.,https://www.investopedia.com/can-ai-enthusiasm-sustain-magnificent-7-stocks-momentum-8673297,https://www.investopedia.com/thmb/lG6X0MUHuUCsXlllD8F3jZj4IYI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/NewsImages-PackageonWhatToExpect3-final-04daeaf95d3a4dc7972aa4591eb982a6.png,2024-07-05T11:00:00Z,"<ul><li>After driving gains for the S&amp;P 500 in 2023, five of the Magnificent 7, a group of stocks made up of Microsoft, Amazon, Meta, Apple, Alphabet, Nvidia, and Tesla, have outperformed the S&a… [+3285 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Can Harley Stock Recover To $50 On Strong Touring Motorcycle Sales?,"Harley-Davidson stock currently trades at about $32 per share, around 38% below its levels of $52 seen on May 17, 2021 (pre-inflation shock high), and appears to be undervalued.",https://www.forbes.com/sites/greatspeculations/2024/07/05/can-harley-stock-recover-to-50-on-strong-touring-motorcycle-sales/,https://imageio.forbes.com/specials-images/imageserve/6687827ea5fcc33faf6a2b6e/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-05T10:00:06Z,"Harley-Davidson logo seen outside a Harley-Davidson dealership in South Edmonton. On Thursday, May ... [+] 12, 2022, in Edmonton, Alberta, Canada. (Photo by Artur Widak/NurPhoto via Getty Images)
Nu… [+6398 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Stonebridge Capital Management Inc. Lowers Stock Holdings in Microsoft Co. (NASDAQ:MSFT),"Stonebridge Capital Management Inc. decreased its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.3% during the 1st quarter, according to its most recent Form 13F filing with the Securities and Exchange Commission. The fund owned 48,277 shares of t…",https://www.etfdailynews.com/2024/07/05/stonebridge-capital-management-inc-lowers-stock-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-05T09:00:42Z,"Stonebridge Capital Management Inc. decreased its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.3% during the 1st quarter, according to its most recent Form 13F filing with the Securitie… [+7089 chars]"
"{'id': None, 'name': 'Stockcharts.com'}",Julius de Kempenaer,Unmasking Market Moves: Why Focusing on Individual Stocks Beats Indexes in 2024,Many chatter and mentions of weak or narrow breadth are floating around these days. I plead guilty as well.I want to approach this from another angle using some of the major US stock indices for this article.I usually examine the market using sectors or a gro…,https://stockcharts.com/articles/rrg/2024/07/unmasking-market-moves-why-foc-995.html,https://stockcharts.com/img/articles/2024/07/04/dd947f1b-252b-4aa7-ad07-abd363b36df6.jpg,2024-07-04T21:12:15Z,<ul><li>Looking at market breadth from a different perspective</li><li>Plotting major US stockmarket indices on a Relative Rotation Graph</li><li>Even inside the NY FANG index the base is narrow.</li… [+4303 chars]
"{'id': None, 'name': 'Motley Fool Australia'}",Zach Bristow,"ASX NASDAQ (NDQ) ETF: Up 30% in a year, should you buy now or wait?","Tech continues to dominate in 2024. Will this continue?
The post ASX NASDAQ (NDQ) ETF: Up 30% in a year, should you buy now or wait? appeared first on The Motley Fool Australia.",https://www.fool.com.au/2024/07/05/asx-nasdaq-ndq-etf-up-30-in-a-year-should-you-buy-now-or-wait/,https://www.fool.com.au/wp-content/uploads/2023/09/GettyImages-1341398877-1-1200x675.jpg,2024-07-04T20:00:00Z,"The BetaShares NASDAQ 100 ETF (ASX: NDQ) has been a standout on the ASX in 2024, given its direct exposure to markets in the United States.
The exchange-traded fund (ETF) tracks the performance of t… [+3746 chars]"
"{'id': None, 'name': 'Biztoc.com'}",investorplace.com,Microsoft’s AI Gambit: Why MSFT Stock Could Soar Even Higher,"Despite briefly losing its crown as the world’s most valuable technology company to chipmaker Nvidia (NASDAQ:NVDA), software giant Microsoft (NASDAQ:MSFT) has continued to rally to new heights and could very well continue to do so.
The tech company’s direct e…",https://biztoc.com/x/ae7c3c9355ddce4e,https://biztoc.com/cdn/ae7c3c9355ddce4e_s.webp,2024-07-04T11:05:21Z,"Despite briefly losing its crown as the worlds most valuable technology company to chipmaker Nvidia (NASDAQ:NVDA), software giant Microsoft (NASDAQ:MSFT) has continued to rally to new heights and cou… [+138 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,S.A. Mason LLC Acquires 95 Shares of Microsoft Co. (NASDAQ:MSFT),"S.A. Mason LLC increased its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.6% in the 1st quarter, according to its most recent 13F filing with the SEC. The firm owned 16,283 shares of the software giant’s stock after buying an additional 95 share…",https://www.etfdailynews.com/2024/07/04/s-a-mason-llc-acquires-95-shares-of-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:44Z,"S.A. Mason LLC increased its holdings in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.6% in the 1st quarter, according to its most recent 13F filing with the SEC. The firm owned 16,283 shares of th… [+6817 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Revolve Wealth Partners LLC Boosts Stock Position in Microsoft Co. (NASDAQ:MSFT),"Revolve Wealth Partners LLC increased its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.2% during the first quarter, according to its most recent filing with the Securities and Exchange Commission (SEC). The institutional investor owned…",https://www.etfdailynews.com/2024/07/04/revolve-wealth-partners-llc-boosts-stock-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:43Z,"Revolve Wealth Partners LLC increased its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.2% during the first quarter, according to its most recent filing with the Securities and… [+6479 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Sold by Corundum Group Inc.,"Corundum Group Inc. reduced its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 2.7% during the 1st quarter, HoldingsChannel.com reports. The firm owned 17,645 shares of the software giant’s stock after selling 491 shares during the period. Mi…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-shares-sold-by-corundum-group-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:43Z,"Corundum Group Inc. reduced its stake in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 2.7% during the 1st quarter, HoldingsChannel.com reports. The firm owned 17,645 shares of the software … [+6901 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Bowman & Co S.C. Lowers Position in Microsoft Co. (NASDAQ:MSFT),"Bowman & Co S.C. reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 3.5% during the first quarter, according to its most recent filing with the SEC. The fund owned 13,412 shares of the software giant’s stock after selling 481 shares during the …",https://www.etfdailynews.com/2024/07/04/bowman-co-s-c-lowers-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:43Z,"Bowman &amp; Co S.C. reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 3.5% during the first quarter, according to its most recent filing with the SEC. The fund owned 13,412 shares of… [+6477 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Acquired by Northeast Financial Group Inc.,"Northeast Financial Group Inc. increased its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 4.0% in the 1st quarter, according to the company in its most recent disclosure with the SEC. The fund owned 3,239 shares of the software giant’s s…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-shares-acquired-by-northeast-financial-group-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:43Z,"Northeast Financial Group Inc. increased its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 4.0% in the 1st quarter, according to the company in its most recent disclosure with th… [+6945 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Visionary Horizons LLC Decreases Holdings in Microsoft Co. (NASDAQ:MSFT),"Visionary Horizons LLC reduced its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 5.5% during the first quarter, according to the company in its most recent filing with the Securities and Exchange Commission (SEC). The fund owned 3,302 shares of the…",https://www.etfdailynews.com/2024/07/04/visionary-horizons-llc-decreases-holdings-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:42Z,"Visionary Horizons LLC reduced its position in Microsoft Co. (NASDAQ:MSFT – Free Report) by 5.5% during the first quarter, according to the company in its most recent filing with the Securities and E… [+6920 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Aspiriant LLC Has $20.63 Million Stock Position in Microsoft Co. (NASDAQ:MSFT),"Aspiriant LLC lessened its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.6% in the 1st quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The fund owned 49,043 shares of the software giant’s …",https://www.etfdailynews.com/2024/07/04/aspiriant-llc-has-20-63-million-stock-position-in-microsoft-co-nasdaqmsft/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:42Z,"Aspiriant LLC lessened its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.6% in the 1st quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commi… [+6580 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Shares Acquired by Ellis Investment Partners LLC,"Ellis Investment Partners LLC increased its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.8% during the 1st quarter, according to the company in its most recent 13F filing with the Securities and Exchange Commission. The institutional i…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-shares-acquired-by-ellis-investment-partners-llc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T09:28:41Z,"Ellis Investment Partners LLC increased its position in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 1.8% during the 1st quarter, according to the company in its most recent 13F filing with… [+6677 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",Soumya Eswaran,Microsoft Corporation (MSFT) Jumped as the Results Surpassed Expectations,"Fred Alger Management, an investment management company, released its “Alger Focus Equity Fund” first quarter 2024 investor letter. A copy of the letter can ...",https://finance.yahoo.com/news/microsoft-corporation-msft-jumped-results-090151609.html,https://media.zenfs.com/en/insidermonkey.com/5ec329719e2363fbf46dd87eaacb07c7,2024-07-04T09:01:51Z,"Fred Alger Management, an investment management company, released its Alger Focus Equity Fund first quarter 2024 investor letter. A copy of the letter can be downloaded here. US markets performed str… [+3823 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) Position Boosted by Sovereign Financial Group Inc.,"Sovereign Financial Group Inc. raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.0% during the 1st quarter, according to its most recent 13F filing with the Securities and Exchange Commission (SEC). The institutional investor own…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-position-boosted-by-sovereign-financial-group-inc/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T08:56:44Z,"Sovereign Financial Group Inc. raised its holdings in shares of Microsoft Co. (NASDAQ:MSFT – Free Report) by 6.0% during the 1st quarter, according to its most recent 13F filing with the Securities a… [+6535 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft Co. (NASDAQ:MSFT) is AHL Investment Management Inc.’s Largest Position,"AHL Investment Management Inc. reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 1st quarter, according to its most recent filing with the Securities and Exchange Commission. The fund owned 18,789 shares of the software giant’s…",https://www.etfdailynews.com/2024/07/04/microsoft-co-nasdaqmsft-is-ahl-investment-management-inc-s-largest-position/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-04T08:56:44Z,"AHL Investment Management Inc. reduced its stake in Microsoft Co. (NASDAQ:MSFT – Free Report) by 0.4% during the 1st quarter, according to its most recent filing with the Securities and Exchange Comm… [+7029 chars]"
"{'id': None, 'name': 'Yahoo Entertainment'}",,Microsoft Corporation (MSFT): Why Are Hedge Funds Bullish on This AI Story Right Now?,,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_272d2b0c-d630-41a3-babb-ed77c9bc6992,,2024-07-04T03:31:57Z,"If you click 'Accept all', we and our partners, including 237 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]"
"{'id': None, 'name': 'Forbes'}","Surbhi Jain, Contributor, 
 Surbhi Jain, Contributor
 https://www.forbes.com/sites/investor-hub/people/surbhi-jain/","Can Microsoft Stock Reach $1,000?","Can Microsoft stock reach $1,000? That’s the question we aim to answer. Check our analysis to see if we think it’s possible.",https://www.forbes.com/sites/investor-hub/article/can-microsoft-stock-reach-1000/,https://imageio.forbes.com/specials-images/imageserve/6685add7434d8ae48ceee616/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T20:45:36Z,"Copyright 2021 The Associated Press. All rights reserved
In this article, I delve into whether Microsoft's stock could potentially reach $1,000 per share. I analyze Microsoft's dominant market posit… [+9214 chars]"
"{'id': None, 'name': 'Biztoc.com'}",theglobeandmail.com,Microsoft to pay US$14-million to settle allegations it discriminated against employees who took protected leave,"Microsoft Corp. MSFT-Q has agreed to pay $14.4-million to settle allegations that the global software giant retaliated and discriminated against employees who took protected leave, including parental and disability, the California Civil Rights Department anno…",https://biztoc.com/x/b1c3c1cc01c9dcef,https://biztoc.com/cdn/b1c3c1cc01c9dcef_s.webp,2024-07-03T18:04:40Z,"Microsoft Corp. MSFT-Q has agreed to pay $14.4-million to settle allegations that the global software giant retaliated and discriminated against employees who took protected leave, including parental… [+144 chars]"
"{'id': None, 'name': 'Macdailynews.com'}",MacDailyNews,Apple shares hit new all-time intraday and closing highs,"In Nasdaq trading today, shares of Apple Inc. rose to hit new all-time intraday and closing highs. Apple’s all-time intraday high was set on…
The post Apple shares hit new all-time intraday and closing highs appeared first on MacDailyNews.",https://macdailynews.com/2024/07/03/apple-shares-hit-new-all-time-intraday-and-closing-highs-81/,https://149359564.v2.pressablecdn.com/wp-content/uploads/2021/11/211111_apple_logo.png,2024-07-03T17:40:29Z,"In Nasdaq trading today, shares of Apple Inc. (AAPL) rose $1.28, or 0.58%, to $221.55, a new all-time closing high. Today’s intraday high was $220.38, also an all-time high for Apple stock.
Apples 5… [+1588 chars]"
"{'id': None, 'name': 'Observer'}","Alexandra Tremayne-Pengelly, Alexandra Tremayne-Pengelly",Apple App Store Chief Phil Schiller Is the Latest Big Tech Exec to Join OpenAI’s Board,"Schiller, who reports directly to Tim Cook, is set to join OpenAI's board later this year.",https://observer.com/2024/07/apple-phil-schiller-nonvoting-board-seat-openai/,https://observer.com/wp-content/uploads/sites/2/2024/07/GettyImages-1173663853.jpg?quality=80,2024-07-03T17:16:20Z,"Apple’s Phil Schiller is set to join OpenAI’s board. Justin Sullivan/Getty Images
In a sign that Apple (AAPL) and OpenAI are strengthening their relationship following an A.I. partnership announced … [+3133 chars]"
"{'id': None, 'name': 'Investopedia'}",Andrew Kessel,Retail Investors Are Dialing Back Buying Ahead of Earnings Season,"Retail traders haven’t been upping their investments ahead of the coming earnings season, according to a Vanda Research report.",https://www.investopedia.com/retail-investors-buying-less-ahead-of-earnings-tesla-nvidia-nike-8673346,https://www.investopedia.com/thmb/1dMCVW7R5GY79LSxn1D1BJDvHhk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/GettyImages-2160458891-91b3957fce3d4c11aae9da0f06fd8011.jpg,2024-07-03T17:15:51Z,"<ul><li>Retail investors are hesitant to buy stocks ahead of earnings season this quarter, a Vanda Research report found.</li><li>Enthusiasm for shares of Nvidia may have cooled, with the stock's cli… [+2431 chars]"
"{'id': None, 'name': 'Thefly.com'}",,What You Missed On Wall Street On Wednesday,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…",https://thefly.com/permalinks/entry.php/id3941410/SLP;CDMO;RAY;NNBR;DOYU;ENVX;RPAY;MARA;MSFT;NVDA;ERFSF;VWAGY;RIVN;JPM;PARA;DM;NNDM;STZ;CVAC;GSK;LUV;CHTR;FFWM;ANTX;PCRX;INTU;SNY;NVO-What-You-Missed-On-Wall-Street-On-Wednesday,https://image.thefly.com/catalog/201810/img_66.png,2024-07-03T17:13:44Z,"Get caught up quickly on the top news and calls moving stocks with these five Top Five lists. 
1. STOCK NEWS: 
<ul><li>Paramount Global (PARA) shares jumped after Bloomberg and The Wall Street Jour… [+3250 chars]"
"{'id': None, 'name': 'Thediff.co'}",Capital Gains,"What Counts as ""Strategic""?","Why not just say ""Profitable?""",https://capitalgains.thediff.co/p/strategy,https://beehiiv-images-production.s3.amazonaws.com/uploads/asset/file/fbccd5e2-30f3-419c-b235-e78f29d6049b/Screen_Shot_2023-01-20_at_11.40.29_AM.png?t=1674234421,2024-07-03T14:18:43Z,"Know someone who might like Capital Gains? Use the referral program to gain access to my database of book reviews (1), an invite to the Capital Gains Discord (2), stickers (10), and a mug (25). Scrol… [+5876 chars]"
"{'id': None, 'name': 'Biztoc.com'}",benzinga.com,"Nasdaq 100 Notches Record Daily Close, Boosted By Mega-Cap Giants, Fed Rate Cut Optimism - Apple (NASDAQ:AAPL), Advanced Micro Devices (NASDAQ:AMD)","The tech-heavy Nasdaq 100 Index closed Tuesday’s session at 20,011 points, rallying 1% and marking the highest daily closing price ever recorded,
Shares of Microsoft Corp. MSFT, Apple Inc. AAPL, and Amazon.com Inc. AMZN – together comprising 20% of the tech i…",https://biztoc.com/x/9f8f2195ef8bcb8f,https://biztoc.com/cdn/9f8f2195ef8bcb8f_s.webp,2024-07-03T14:17:32Z,"The tech-heavy Nasdaq 100 Index closed Tuesdays session at 20,011 points, rallying 1% and marking the highest daily closing price ever recorded,Shares of Microsoft Corp. MSFT, Apple Inc. AAPL, and Am… [+127 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/","Halliburton Stock Down 8% This Year, What’s Next?","After an 8% decline since the beginning of the year, we believe Halliburton stock (NYSE: HAL), has upside potential in the longer run.",https://www.forbes.com/sites/greatspeculations/2024/07/03/halliburton-stock-down-8-this-year-whats-next/,https://imageio.forbes.com/specials-images/imageserve/6684c33ab6d775ea971887a8/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T14:00:00Z,"Halliburton Company logo and models of an oil rig, pump jack and oil barrels are pictured in this ... [+] illustration photo taken in Kyiv on 19 August, 2021. (Photo by STR/NurPhoto via Getty Images)… [+4603 chars]"
"{'id': None, 'name': 'Observer'}","Alexandra Tremayne-Pengelly, Alexandra Tremayne-Pengelly",Sun Valley 2024 Guest List: Who Is (and Isn’t) Attending?,"Allen & Co.'s ""summer camp for billionaires"" is right around the corner, with some notable new attendees.",https://observer.com/2024/07/sun-valley-allen-co-conference-guest-list/,https://observer.com/wp-content/uploads/sites/2/2024/07/Untitled.png?quality=80,2024-07-03T13:45:04Z,"Shari Redstone, Bob Iger, Rupert Murdoch and Sam Altman all attended the Sun Valley conference last year. Photos by Kevin Dietsch/Getty Images and Drew Angerer/Getty Images
The mountain resort of Su… [+5633 chars]"
"{'id': None, 'name': 'Forbes'}","Trefis Team, Contributor, 
 Trefis Team, Contributor
 https://www.forbes.com/sites/greatspeculations/people/trefis/",Will VeriSign Stock Recover To Its 2021 Highs Of Around $250?,"VeriSign stock (NASDAQ: VRSN), a domain name provider, currently trades at $175 per share, around 30% below its peak level of $255 seen in December 2021.",https://www.forbes.com/sites/greatspeculations/2024/07/03/will-verisign-stock-recover-to-its-2021-highs-of-around-250/,https://imageio.forbes.com/specials-images/imageserve/60aca23e9185cc8504b5b640/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-07-03T13:00:00Z,"UKRAINE - 2021/04/26: In this photo illustration, the Verisign logo is seen on a smartphone and a pc ... [+] screen. (Photo Illustration by Pavlo Gonchar/SOPA Images/LightRocket via Getty Images)
SO… [+6203 chars]"
"{'id': None, 'name': 'ETF Daily News'}",MarketBeat News,Microsoft (NASDAQ:MSFT) Shares Up 0.9%,"Microsoft Co. (NASDAQ:MSFT – Get Free Report)’s share price shot up 0.9% during mid-day trading on Monday . The company traded as high as $452.31 and last traded at $451.16. 4,846,987 shares traded hands during trading, a decline of 77% from the average sessi…",https://www.etfdailynews.com/2024/07/03/microsoft-nasdaqmsft-shares-up-0-9/,https://www.americanbankingnews.com/wp-content/timthumb/timthumb.php?src=https://www.marketbeat.com/logos/microsoft-corporation-logo-1200x675.png&w=240&h=240&zc=2,2024-07-03T12:40:42Z,"Microsoft Co. (NASDAQ:MSFT – Get Free Report)’s share price shot up 0.9% during mid-day trading on Monday . The company traded as high as $452.31 and last traded at $451.16. 4,846,987 shares traded h… [+6467 chars]"
"{'id': None, 'name': ""Investor's Business Daily""}",Investor's Business Daily,"Dow Jones Futures Fall After Surprise Jobs Data, Fed Minutes Next; Tesla Stock Extends Gains","Tesla stock looked to extend its win streak to seven sessions, with more gains Wednesday.",https://www.investors.com/market-trend/stock-market-today/dow-jones-sp500-nasdaq-jobs-data-tesla-stock-tsla/,https://www.investors.com/wp-content/uploads/2019/01/stock-FederalReserve-snow-11-shutter.jpg,2024-07-03T12:34:43Z,"Dow Jones futures and the major stock indexes dropped ahead of a shortened trading session Wednesday as Wall Street reacted to an employment report, with Federal Reserve comments later in the day. Sh… [+6506 chars]"
